Folded pygeostat_saved_data                    
           5
X                                       
Y                                       
Z                                       
Cu                                      
Fold (out of   5)
35453.300000 27833.400000 841.150000 0.131230   1
35453.300000 27833.400000 851.150000 0.186770   3
35453.300000 27833.400000 871.150000 0.092730   4
35453.300000 27833.400000 881.150000 0.097550   1
35453.300000 27833.400000 891.150000 0.051930   5
35453.300000 27833.400000 901.150000 0.059270   3
35815.800000 27836.800000 715.637500 0.030470   5
35815.800000 27836.800000 725.637500 0.015810   3
35815.800000 27836.800000 745.637500 0.006100   4
35815.800000 27836.800000 755.637500 0.024030   1
35815.800000 27836.800000 765.637500 0.024780   5
35815.800000 27836.800000 785.637500 0.101190   3
35815.800000 27836.800000 795.637500 0.089310   3
35815.800000 27836.800000 805.637500 0.268230   1
35815.800000 27836.800000 815.637500 0.383000   4
35815.800000 27836.800000 835.637500 0.496740   5
35815.800000 27836.800000 845.637500 0.487750   1
35815.800000 27836.800000 855.637500 0.561340   3
35815.800000 27836.800000 865.637500 0.684240   4
35815.800000 27836.800000 885.637500 0.364660   5
35815.800000 27836.800000 895.637500 0.384310   3
35815.800000 27836.800000 905.637500 0.451420   1
35815.800000 27836.800000 915.637500 0.363390   3
35815.800000 27836.800000 925.637500 0.578750   1
35815.800000 27836.800000 935.637500 0.291700   4
35815.800000 27836.800000 945.637500 0.367840   5
35815.800000 27836.800000 965.637500 0.196190   3
35815.800000 27836.800000 985.637500 0.212120   4
35815.800000 27836.800000 995.637500 0.303080   5
35815.800000 27836.800000 1015.638000 0.353480   3
35815.800000 27836.800000 1025.637000 0.409550   1
35815.800000 27836.800000 1035.637000 0.221150   5
35815.800000 27836.800000 1045.637000 0.100000   4
35824.300000 27959.400000 747.400000 0.044700   4
35824.300000 27959.400000 757.400000 0.172730   1
35824.300000 27959.400000 767.400000 0.198250   5
35824.300000 27959.400000 777.400000 0.231200   3
35824.300000 27959.400000 787.400000 0.242650   4
35824.300000 27959.400000 797.400000 0.185850   5
35824.300000 27959.400000 817.400000 0.495800   3
35824.300000 27959.400000 827.400000 0.146650   1
35824.300000 27959.400000 837.400000 0.267270   4
35824.300000 27959.400000 857.400000 0.287300   4
35824.300000 27959.400000 867.400000 0.292220   5
35824.300000 27959.400000 877.400000 0.163250   1
35824.300000 27959.400000 887.400000 0.333080   3
35824.300000 27959.400000 907.400000 0.332350   4
35824.300000 27959.400000 917.400000 0.136100   5
35824.300000 27959.400000 927.400000 0.198150   1
35824.300000 27959.400000 937.400000 0.241770   3
35824.300000 27959.400000 967.400000 0.223250   4
35824.300000 27959.400000 977.400000 0.412650   5
35824.300000 27959.400000 987.400000 0.376470   4
35824.300000 27959.400000 997.400000 0.429280   3
35824.300000 27959.400000 1007.400000 0.590820   5
35824.300000 27959.400000 1027.400000 0.334700   1
35824.300000 27959.400000 1037.400000 0.289070   3
35824.300000 27959.400000 1057.400000 0.984670   1
35824.300000 27959.400000 1067.400000 0.367130   5
35824.300000 27959.400000 1077.400000 0.443630   4
35824.300000 27959.400000 1087.400000 0.538170   3
34844.600000 28199.600000 722.350000 0.100840   5
34844.600000 28199.600000 732.350000 0.065850   1
34844.600000 28199.600000 752.350000 0.274420   3
34844.600000 28199.600000 762.350000 0.452070   4
34844.600000 28199.600000 772.350000 0.212800   1
34844.600000 28199.600000 782.350000 0.151630   3
34844.600000 28199.600000 792.350000 0.199150   5
34844.600000 28199.600000 812.350000 0.176930   5
34844.600000 28199.600000 822.350000 0.288070   1
34844.600000 28199.600000 832.350000 0.325400   4
34844.600000 28199.600000 842.350000 0.354700   3
34844.600000 28199.600000 862.350000 0.390450   1
34844.600000 28199.600000 872.350000 0.280080   3
34844.600000 28199.600000 892.350000 0.587500   1
34844.600000 28199.600000 902.350000 0.506280   5
34844.600000 28199.600000 922.350000 0.623670   5
34844.600000 28199.600000 932.350000 0.604780   5
34844.600000 28199.600000 952.350000 0.310000   1
34966.100000 27955.800000 715.850000 0.117180   1
34966.100000 27955.800000 735.850000 0.093350   4
34966.100000 27955.800000 745.850000 0.054450   5
34966.100000 27955.800000 755.850000 0.269850   3
34966.100000 27955.800000 775.850000 0.282380   3
34966.100000 27955.800000 785.850000 0.263350   4
34966.100000 27955.800000 795.850000 0.479300   1
34966.100000 27955.800000 805.850000 0.284850   5
34966.100000 27955.800000 825.850000 0.164720   4
34966.100000 27955.800000 835.850000 0.177350   1
34966.100000 27955.800000 845.850000 0.175800   3
34966.100000 27955.800000 855.850000 0.226870   5
35577.100000 27836.600000 672.062500 0.066470   5
35577.100000 27836.600000 682.062500 0.033900   1
35577.100000 27836.600000 702.062500 0.352560   3
35577.100000 27836.600000 722.062500 0.676600   4
35577.100000 27836.600000 732.062500 0.463100   3
35577.100000 27836.600000 742.062500 0.711830   4
35577.100000 27836.600000 752.062500 0.423590   5
35577.100000 27836.600000 762.062500 0.356840   5
35577.100000 27836.600000 782.062500 0.236730   1
35577.100000 27836.600000 792.062500 0.189050   3
35577.100000 27836.600000 802.062500 0.326760   1
35577.100000 27836.600000 812.062500 0.483060   4
35577.100000 27836.600000 832.062500 0.703410   3
35577.100000 27836.600000 852.062500 0.475020   5
35577.100000 27836.600000 862.062500 0.250080   4
35577.100000 27836.600000 872.062500 0.425670   5
35577.100000 27836.600000 882.062500 0.597530   1
35577.100000 27836.600000 892.062500 0.367390   3
35577.100000 27836.600000 902.062500 0.391460   4
35577.100000 27836.600000 912.062500 0.443440   1
35577.100000 27836.600000 922.062500 0.404050   3
35577.100000 27836.600000 932.062500 0.679110   5
35577.100000 27836.600000 952.062500 0.616010   4
35820.600000 28067.100000 747.887500 0.013250   3
35820.600000 28067.100000 757.887500 0.062450   4
35820.600000 28067.100000 767.887500 0.072060   5
35820.600000 28067.100000 777.887500 0.142200   1
35820.600000 28067.100000 787.887500 0.157690   3
35820.600000 28067.100000 807.887500 0.177240   4
35820.600000 28067.100000 817.887500 0.193640   5
35820.600000 28067.100000 827.887500 0.091050   1
35820.600000 28067.100000 837.887500 0.217800   3
35820.600000 28067.100000 857.887500 0.051740   5
35820.600000 28067.100000 867.887500 0.163590   4
35820.600000 28067.100000 877.887500 0.121990   3
35820.600000 28067.100000 887.887500 0.136270   4
35820.600000 28067.100000 897.887500 0.078560   1
35820.600000 28067.100000 917.887500 0.099580   3
35820.600000 28067.100000 927.887500 0.196970   5
35820.600000 28067.100000 937.887500 0.193610   1
35820.600000 28067.100000 947.887500 0.122080   3
35820.600000 28067.100000 957.887500 0.136950   5
35820.600000 28067.100000 977.887500 0.134310   4
35820.600000 28067.100000 987.887500 0.090990   4
35820.600000 28067.100000 1007.888000 0.145460   1
35820.600000 28067.100000 1017.888000 0.113230   5
35820.600000 28067.100000 1037.887000 0.206640   5
35820.600000 28067.100000 1047.887000 0.205360   3
35820.600000 28067.100000 1057.887000 0.240550   1
35820.600000 28067.100000 1067.887000 0.228160   4
35820.600000 28067.100000 1077.887000 0.140110   3
35820.600000 28067.100000 1087.887000 0.211780   5
35820.600000 28067.100000 1097.887000 0.071770   1
35820.600000 28067.100000 1107.887000 0.068690   4
34722.300000 28323.100000 753.987500 0.129800   4
34722.300000 28323.100000 773.987500 0.135880   5
34722.300000 28323.100000 783.987500 0.135280   1
34722.300000 28323.100000 793.987500 0.165690   3
34722.300000 28323.100000 813.987500 0.185660   5
34722.300000 28323.100000 823.987500 0.151660   3
34722.300000 28323.100000 833.987500 0.228090   1
34722.300000 28323.100000 843.987500 0.403370   4
34722.300000 28323.100000 863.987500 0.299580   4
34722.300000 28323.100000 873.987500 0.215420   5
34722.300000 28323.100000 883.987500 0.276810   4
34722.300000 28323.100000 893.987500 0.242060   1
34722.300000 28323.100000 913.987500 0.188800   3
34722.300000 28323.100000 923.987500 0.197840   5
34722.300000 28323.100000 933.987500 0.302750   3
34722.300000 28323.100000 943.987500 0.295580   1
34722.300000 28323.100000 953.987500 0.255880   5
34722.300000 28323.100000 973.987500 0.397690   4
34722.300000 28323.100000 993.987500 0.188180   4
34722.300000 28323.100000 1003.987000 0.305220   1
34722.300000 28323.100000 1013.987000 0.433260   3
34722.300000 28323.100000 1023.988000 0.480000   5
34723.600000 28078.600000 779.787500 0.083900   3
34723.600000 28078.600000 789.787500 0.030950   4
34723.600000 28078.600000 799.787500 0.062200   1
34723.600000 28078.600000 809.787500 0.039600   5
34723.600000 28078.600000 829.787500 0.117860   5
34723.600000 28078.600000 839.787500 0.115750   3
34723.600000 28078.600000 849.787500 0.210480   4
34723.600000 28078.600000 859.787500 0.117560   3
34723.600000 28078.600000 869.787500 0.120650   1
34723.600000 28078.600000 889.787500 0.079670   5
34850.800000 27961.000000 750.337500 0.025950   3
34850.800000 27961.000000 760.337500 0.053870   1
34850.800000 27961.000000 770.337500 0.035150   4
34850.800000 27961.000000 780.337500 0.069810   5
34850.800000 27961.000000 800.337500 0.105200   3
34850.800000 27961.000000 810.337500 0.080950   4
34850.800000 27961.000000 820.337500 0.070920   5
34850.800000 27961.000000 830.337500 0.086120   1
34850.800000 27961.000000 850.337500 0.115660   3
34850.800000 27961.000000 860.337500 0.084410   5
34850.800000 27961.000000 870.337500 0.073820   4
35695.600000 27952.600000 699.975000 0.074400   3
35695.600000 27952.600000 709.975000 0.141850   5
35695.600000 27952.600000 729.975000 0.253250   4
35695.600000 27952.600000 739.975000 0.368700   1
35695.600000 27952.600000 749.975000 0.154600   4
35695.600000 27952.600000 759.975000 0.243850   5
35695.600000 27952.600000 769.975000 0.134700   3
35695.600000 27952.600000 779.975000 0.257850   1
35695.600000 27952.600000 789.975000 0.317000   5
35695.600000 27952.600000 809.975000 0.777550   3
35695.600000 27952.600000 819.975000 0.468400   4
35695.600000 27952.600000 829.975000 0.212950   1
35695.600000 27952.600000 839.975000 0.375800   5
35695.600000 27952.600000 849.975000 0.731210   4
35695.600000 27952.600000 869.975000 0.223150   5
35695.600000 27952.600000 879.975000 0.169250   1
35695.600000 27952.600000 889.975000 0.271720   3
35695.600000 27952.600000 909.975000 0.287450   1
35695.600000 27952.600000 919.975000 0.471000   4
35695.600000 27952.600000 929.975000 0.503000   5
35695.600000 27952.600000 939.975000 0.447350   3
35695.600000 27952.600000 959.975000 0.373920   4
35695.600000 27952.600000 969.975000 0.484250   1
35695.600000 27952.600000 989.975000 0.599750   3
35695.600000 27952.600000 999.975000 0.542550   5
35695.600000 27952.600000 1009.975000 0.743900   1
35695.600000 27952.600000 1019.975000 0.902900   5
35695.600000 27952.600000 1039.975000 0.800770   4
35699.000000 27713.100000 739.375000 0.086300   5
35699.000000 27713.100000 749.375000 0.232100   3
35699.000000 27713.100000 759.375000 0.166150   1
35699.000000 27713.100000 769.375000 0.085650   4
35699.000000 27713.100000 799.375000 0.018000   4
35699.000000 27713.100000 809.375000 0.199000   1
35699.000000 27713.100000 819.375000 0.079030   3
35699.000000 27713.100000 829.375000 0.132700   5
35699.000000 27713.100000 839.375000 0.364550   5
35699.000000 27713.100000 849.375000 0.429500   3
35699.000000 27713.100000 869.375000 0.211850   1
35699.000000 27713.100000 879.375000 0.346550   4
35699.000000 27713.100000 889.375000 0.171430   5
35699.000000 27713.100000 899.375000 0.137800   3
35699.000000 27713.100000 909.375000 0.205100   1
35699.000000 27713.100000 919.375000 0.262450   4
35453.600000 27709.800000 711.025000 0.140270   4
35453.600000 27709.800000 721.025000 0.148950   3
35453.600000 27709.800000 731.025000 0.308370   5
35453.600000 27709.800000 751.025000 0.280800   1
35453.600000 27709.800000 761.025000 0.294750   3
35453.600000 27709.800000 771.025000 0.190500   4
35453.600000 27709.800000 791.025000 0.270600   1
35453.600000 27709.800000 801.025000 0.256200   3
35453.600000 27709.800000 811.025000 0.290150   5
35453.600000 27709.800000 821.025000 0.201850   1
35453.600000 27709.800000 841.025000 0.211550   4
35453.600000 27709.800000 851.025000 0.161600   3
35453.600000 27709.800000 861.025000 0.244400   5
35453.600000 27709.800000 871.025000 0.137300   4
35453.600000 27709.800000 891.025000 0.196090   1
35338.300000 28443.300000 939.137500 0.130450   4
35338.300000 28443.300000 959.137500 0.168730   1
35338.300000 28443.300000 969.137500 0.115670   5
35338.300000 28443.300000 979.137500 0.082030   3
35338.300000 28443.300000 989.137500 0.070400   5
35338.300000 28443.300000 999.137500 0.080500   4
35338.300000 28443.300000 1009.138000 0.197920   1
35338.300000 28443.300000 1029.137000 0.108480   3
35338.300000 28443.300000 1039.137000 0.136900   4
35338.300000 28443.300000 1049.137000 0.050910   1
35338.300000 28443.300000 1059.137000 0.109670   5
35338.300000 28443.300000 1079.137000 0.040190   1
35338.300000 28443.300000 1089.137000 0.044590   3
35338.300000 28443.300000 1099.137000 0.166900   5
35338.300000 28443.300000 1109.137000 0.183860   4
35338.300000 28443.300000 1129.137000 0.182330   5
35338.300000 28443.300000 1139.137000 0.128540   1
35338.300000 28443.300000 1149.137000 0.283590   3
35205.300000 28443.800000 835.100000 0.118010   4
35205.300000 28443.800000 845.100000 0.106380   1
35205.300000 28443.800000 855.100000 0.073350   5
35205.300000 28443.800000 865.100000 0.072580   3
35205.300000 28443.800000 885.100000 0.102350   1
35205.300000 28443.800000 905.100000 0.093400   4
35205.300000 28443.800000 915.100000 0.292720   3
35205.300000 28443.800000 925.100000 0.167530   5
35205.300000 28443.800000 935.100000 0.138350   3
35205.300000 28443.800000 955.100000 0.124250   5
35205.300000 28443.800000 965.100000 0.002300   1
35205.300000 28443.800000 975.100000 0.035120   4
35205.300000 28443.800000 985.100000 0.041820   1
35205.300000 28443.800000 995.100000 0.039700   5
35205.300000 28443.800000 1005.100000 0.023130   3
35205.300000 28443.800000 1025.100000 0.007800   4
35205.300000 28443.800000 1045.100000 0.011400   5
35205.300000 28443.800000 1055.100000 0.205550   3
35205.300000 28443.800000 1075.100000 0.426100   4
35205.300000 28443.800000 1085.100000 0.177650   5
35205.300000 28443.800000 1095.100000 0.228250   1
35205.300000 28443.800000 1105.100000 0.207230   3
35205.300000 28443.800000 1115.100000 0.240450   1
35205.300000 28443.800000 1125.100000 0.228200   4
35205.300000 28443.800000 1135.100000 0.224950   5
35089.800000 28443.300000 806.987500 0.061940   3
35089.800000 28443.300000 816.987500 0.034770   5
35089.800000 28443.300000 826.987500 0.100300   1
35089.800000 28443.300000 836.987500 0.210040   3
35089.800000 28443.300000 846.987500 0.258580   4
35089.800000 28443.300000 856.987500 0.147520   4
35089.800000 28443.300000 876.987500 0.115650   3
35089.800000 28443.300000 886.987500 0.173020   5
35089.800000 28443.300000 906.987500 0.171650   1
35089.800000 28443.300000 916.987500 0.063260   3
35089.800000 28443.300000 926.987500 0.251340   1
35089.800000 28443.300000 936.987500 0.045260   5
35089.800000 28443.300000 946.987500 0.048620   4
35089.800000 28443.300000 956.987500 0.674300   3
35089.800000 28443.300000 966.987500 0.131460   4
35089.800000 28443.300000 996.987500 0.087460   5
35089.800000 28443.300000 1006.987000 0.081470   1
35089.800000 28443.300000 1016.987000 0.088160   3
35089.800000 28443.300000 1026.988000 0.160200   1
35089.800000 28443.300000 1046.988000 0.239670   5
35089.800000 28443.300000 1056.988000 0.222300   1
35089.800000 28443.300000 1066.988000 0.200160   4
35089.800000 28443.300000 1076.988000 0.168150   3
35089.800000 28443.300000 1096.988000 0.239060   4
35089.800000 28443.300000 1106.988000 0.149070   5
35089.800000 28443.300000 1126.988000 0.263350   3
35089.800000 28443.300000 1136.988000 0.245610   1
34958.600000 28448.100000 812.012500 0.076800   5
34958.600000 28448.100000 822.012500 0.097590   1
34958.600000 28448.100000 832.012500 0.090080   3
34958.600000 28448.100000 842.012500 0.043900   4
34958.600000 28448.100000 862.012500 0.151160   3
34958.600000 28448.100000 872.012500 0.224000   4
34958.600000 28448.100000 882.012500 0.046950   1
34958.600000 28448.100000 902.012500 0.168830   5
34958.600000 28448.100000 912.012500 0.125340   3
34958.600000 28448.100000 922.012500 0.193310   1
34958.600000 28448.100000 932.012500 0.351170   4
34958.600000 28448.100000 942.012500 0.340950   5
34958.600000 28448.100000 952.012500 0.445320   1
34958.600000 28448.100000 962.012500 0.295400   3
34958.600000 28448.100000 982.012500 0.299790   3
34958.600000 28448.100000 992.012500 0.250930   4
34958.600000 28448.100000 1002.013000 0.203060   5
34958.600000 28448.100000 1012.013000 0.201430   4
34958.600000 28448.100000 1032.012000 0.176780   5
34958.600000 28448.100000 1052.012000 0.348640   1
34958.600000 28448.100000 1062.012000 0.379850   1
34958.600000 28448.100000 1072.012000 0.370160   4
34958.600000 28448.100000 1082.012000 0.415160   3
34958.600000 28448.100000 1092.012000 0.342480   5
34846.000000 28439.600000 861.275000 0.182390   1
34846.000000 28439.600000 871.275000 0.145400   5
34846.000000 28439.600000 881.275000 0.150000   3
34846.000000 28439.600000 891.275000 0.124250   4
34846.000000 28439.600000 921.275000 0.023550   3
34846.000000 28439.600000 931.275000 0.022650   5
34846.000000 28439.600000 941.275000 0.215450   1
34846.000000 28439.600000 951.275000 0.059550   4
34846.000000 28439.600000 961.275000 0.077300   4
34846.000000 28439.600000 981.275000 0.158500   3
34846.000000 28439.600000 991.275000 0.140900   5
34846.000000 28439.600000 1011.275000 0.210900   1
34846.000000 28439.600000 1021.275000 0.213000   5
34846.000000 28439.600000 1031.275000 0.405800   3
34846.000000 28439.600000 1041.275000 0.224550   4
34846.000000 28439.600000 1061.275000 0.355900   3
34846.000000 28439.600000 1071.275000 0.286600   5
34846.000000 28439.600000 1081.275000 0.225400   4
34846.000000 28439.600000 1101.275000 0.302240   1
34715.500000 28458.500000 805.175000 0.102680   5
34715.500000 28458.500000 815.175000 0.118150   3
34715.500000 28458.500000 835.175000 0.084350   1
34715.500000 28458.500000 845.175000 0.066950   4
34715.500000 28458.500000 855.175000 0.124750   5
34715.500000 28458.500000 865.175000 0.092800   3
34715.500000 28458.500000 875.175000 0.130450   1
34715.500000 28458.500000 885.175000 0.109700   4
34715.500000 28458.500000 905.175000 0.210350   3
34715.500000 28458.500000 925.175000 0.195100   3
34715.500000 28458.500000 935.175000 0.233950   1
34715.500000 28458.500000 945.175000 0.298550   5
34715.500000 28458.500000 955.175000 0.316850   5
34715.500000 28458.500000 965.175000 0.234200   4
34715.500000 28458.500000 985.175000 0.237750   1
34715.500000 28458.500000 995.175000 0.307500   3
34715.500000 28458.500000 1005.175000 0.290300   4
34715.500000 28458.500000 1025.175000 0.324900   3
34715.500000 28458.500000 1035.175000 0.304400   5
34715.500000 28458.500000 1045.175000 0.345930   1
34715.500000 28458.500000 1055.175000 0.350000   4
34715.500000 28458.500000 1075.175000 0.217000   1
34715.500000 28458.500000 1085.175000 0.346850   5
34715.500000 28458.500000 1095.175000 0.377390   3
35821.100000 27708.900000 711.862500 0.043820   1
35821.100000 27708.900000 721.862500 0.056130   4
35821.100000 27708.900000 731.862500 0.111760   5
35821.100000 27708.900000 751.862500 0.181890   3
35821.100000 27708.900000 771.862500 0.170260   4
35821.100000 27708.900000 781.862500 0.117930   1
35821.100000 27708.900000 791.862500 0.303150   3
35821.100000 27708.900000 801.862500 0.313100   1
35821.100000 27708.900000 811.862500 0.141620   5
35821.100000 27708.900000 821.862500 0.307890   4
35821.100000 27708.900000 841.862500 0.164010   1
35821.100000 27708.900000 851.862500 0.242060   5
35821.100000 27708.900000 861.862500 0.161900   4
35821.100000 27708.900000 871.862500 0.350590   3
35821.100000 27708.900000 881.862500 0.258170   3
35821.100000 27708.900000 901.862500 0.308740   1
35821.100000 27708.900000 911.862500 0.305640   5
35821.100000 27708.900000 921.862500 0.254070   4
35821.100000 27708.900000 931.862500 0.197080   3
35821.100000 27708.900000 951.862500 0.182030   5
35821.100000 27708.900000 961.862500 0.340000   1
35582.000000 27712.300000 694.912500 0.027010   3
35582.000000 27712.300000 714.912500 0.081460   1
35582.000000 27712.300000 724.912500 0.079480   4
35582.000000 27712.300000 734.912500 0.055200   4
35582.000000 27712.300000 744.912500 0.207590   5
35582.000000 27712.300000 754.912500 0.321660   1
35582.000000 27712.300000 774.912500 0.174290   1
35582.000000 27712.300000 784.912500 0.316610   3
35582.000000 27712.300000 794.912500 0.480320   5
35582.000000 27712.300000 804.912500 0.518140   4
35582.000000 27712.300000 814.912500 0.282770   3
35582.000000 27712.300000 834.912500 0.483070   5
35582.000000 27712.300000 844.912500 0.336080   1
35582.000000 27712.300000 854.912500 0.521480   4
35582.000000 27712.300000 864.912500 0.319470   3
35582.000000 27712.300000 874.912500 0.404220   1
35582.000000 27712.300000 894.912500 0.580800   4
35582.000000 27712.300000 904.912500 0.165580   5
35693.300000 27592.000000 695.375000 0.082800   5
35693.300000 27592.000000 705.375000 0.069400   4
35693.300000 27592.000000 725.375000 0.212200   1
35693.300000 27592.000000 735.375000 0.202500   3
35693.300000 27592.000000 745.375000 0.172600   4
35693.300000 27592.000000 755.375000 0.137400   1
35693.300000 27592.000000 775.375000 0.203550   5
35693.300000 27592.000000 785.375000 0.157500   3
35693.300000 27592.000000 795.375000 0.324200   1
35693.300000 27592.000000 805.375000 0.070400   3
35693.300000 27592.000000 815.375000 0.255350   5
35693.300000 27592.000000 825.375000 0.123400   4
35693.300000 27592.000000 845.375000 0.091050   1
35693.300000 27592.000000 855.375000 0.271500   4
35693.300000 27592.000000 865.375000 0.238250   5
35693.300000 27592.000000 875.375000 0.233600   1
35693.300000 27592.000000 895.375000 0.264850   3
35813.300000 27583.600000 728.012500 0.071600   3
35813.300000 27583.600000 738.012500 0.122670   1
35813.300000 27583.600000 758.012500 0.060040   5
35813.300000 27583.600000 768.012500 0.113840   3
35813.300000 27583.600000 778.012500 0.083110   4
35813.300000 27583.600000 788.012500 0.088840   5
35813.300000 27583.600000 798.012500 0.052850   1
35813.300000 27583.600000 808.012500 0.178840   4
35813.300000 27583.600000 828.012500 0.286500   3
35813.300000 27583.600000 838.012500 0.165420   5
35813.300000 27583.600000 848.012500 0.044560   1
35813.300000 27583.600000 858.012500 0.197240   3
35813.300000 27583.600000 878.012500 0.241600   4
35813.300000 27583.600000 888.012500 0.548230   5
35813.300000 27583.600000 898.012500 0.472630   3
35813.300000 27583.600000 908.012500 0.481410   1
35813.300000 27583.600000 928.012500 0.307060   4
35813.300000 27583.600000 938.012500 0.070000   5
35454.300000 27590.600000 747.725000 0.046420   1
35454.300000 27590.600000 767.725000 0.040350   5
35454.300000 27590.600000 777.725000 0.278100   4
35454.300000 27590.600000 787.725000 0.178450   3
35454.300000 27590.600000 797.725000 0.145400   1
35454.300000 27590.600000 807.725000 0.248150   3
35454.300000 27590.600000 817.725000 0.178920   4
35454.300000 27590.600000 837.725000 0.131600   5
35454.300000 27590.600000 857.725000 0.127850   1
35454.300000 27590.600000 867.725000 0.199200   4
35454.300000 27590.600000 877.725000 0.180050   3
35454.300000 27590.600000 887.725000 0.109710   5
35208.300000 28689.600000 1092.337000 0.085080   3
35208.300000 28689.600000 1112.337000 0.065250   5
35208.300000 28689.600000 1122.337000 0.041680   4
35208.300000 28689.600000 1132.337000 0.031090   1
35208.300000 28689.600000 1142.337000 0.031450   1
35208.300000 28689.600000 1152.337000 0.122060   5
35208.300000 28689.600000 1172.337000 0.042300   3
35208.300000 28689.600000 1182.337000 0.008650   4
35208.300000 28689.600000 1192.337000 0.023910   5
35208.300000 28689.600000 1212.337000 0.236390   3
35208.300000 28689.600000 1222.337000 0.196560   1
35208.300000 28689.600000 1232.337000 0.175360   1
35208.300000 28689.600000 1242.337000 0.037800   4
35208.300000 28689.600000 1252.337000 0.028460   5
35208.300000 28689.600000 1272.337000 0.020000   3
34956.300000 28562.600000 832.400000 0.133160   4
34956.300000 28562.600000 842.400000 0.099170   5
34956.300000 28562.600000 852.400000 0.035000   1
34956.300000 28562.600000 872.400000 0.094580   3
34956.300000 28562.600000 882.400000 0.081070   1
34956.300000 28562.600000 892.400000 0.062030   4
34956.300000 28562.600000 912.400000 0.057120   5
34956.300000 28562.600000 922.400000 0.075900   3
34956.300000 28562.600000 932.400000 0.022050   5
34956.300000 28562.600000 942.400000 0.049630   3
34956.300000 28562.600000 962.400000 0.221580   4
34956.300000 28562.600000 972.400000 0.107750   1
34956.300000 28562.600000 982.400000 0.458250   1
34956.300000 28562.600000 992.400000 0.348050   5
34956.300000 28562.600000 1012.400000 0.229680   3
34956.300000 28562.600000 1022.400000 0.335930   4
34956.300000 28562.600000 1032.400000 0.190070   5
34956.300000 28562.600000 1042.400000 0.131630   1
34956.300000 28562.600000 1052.400000 0.296630   3
34956.300000 28562.600000 1062.400000 0.161850   5
34956.300000 28562.600000 1072.400000 0.086030   4
34956.300000 28562.600000 1102.400000 0.027320   3
34956.300000 28562.600000 1112.400000 0.090800   1
34956.300000 28562.600000 1122.400000 0.144900   5
34956.300000 28562.600000 1132.400000 0.225270   1
34956.300000 28562.600000 1142.400000 0.289850   4
34956.300000 28562.600000 1152.400000 0.389150   4
34956.300000 28562.600000 1162.400000 0.251500   5
34956.300000 28562.600000 1172.400000 0.224830   3
34849.600000 28564.500000 779.275000 0.105530   1
34849.600000 28564.500000 799.275000 0.167350   3
34849.600000 28564.500000 809.275000 0.185450   4
34849.600000 28564.500000 819.275000 0.150400   5
34849.600000 28564.500000 829.275000 0.134600   3
34849.600000 28564.500000 849.275000 0.169780   1
34849.600000 28564.500000 859.275000 0.247700   5
34849.600000 28564.500000 869.275000 0.181600   4
34849.600000 28564.500000 879.275000 0.244700   5
34849.600000 28564.500000 889.275000 0.217800   3
34849.600000 28564.500000 909.275000 0.267250   1
34849.600000 28564.500000 919.275000 0.311520   1
34849.600000 28564.500000 929.275000 0.189300   4
34849.600000 28564.500000 939.275000 0.143700   3
34849.600000 28564.500000 949.275000 0.273150   5
34849.600000 28564.500000 969.275000 0.242650   1
34849.600000 28564.500000 979.275000 0.296450   4
34849.600000 28564.500000 999.275000 0.280950   3
34849.600000 28564.500000 1009.275000 0.700100   5
34849.600000 28564.500000 1019.275000 0.300900   4
34849.600000 28564.500000 1039.275000 0.255200   1
34849.600000 28564.500000 1049.275000 0.393100   1
34849.600000 28564.500000 1059.275000 0.224050   5
34849.600000 28564.500000 1079.275000 0.289050   3
34849.600000 28564.500000 1089.275000 0.192950   4
34849.600000 28564.500000 1099.275000 0.188300   3
34849.600000 28564.500000 1109.275000 0.291600   5
34849.600000 28564.500000 1119.275000 0.286000   1
34849.600000 28564.500000 1139.275000 0.361300   3
34849.600000 28564.500000 1149.275000 0.232250   4
34849.600000 28564.500000 1169.275000 0.254100   5
34849.600000 28564.500000 1179.275000 0.109710   1
34717.300000 28562.600000 761.412500 0.134300   5
34717.300000 28562.600000 771.412500 0.221340   3
34717.300000 28562.600000 781.412500 0.133550   4
34717.300000 28562.600000 791.412500 0.097330   1
34717.300000 28562.600000 811.412500 0.064590   4
34717.300000 28562.600000 831.412500 0.102440   5
34717.300000 28562.600000 841.412500 0.238890   3
34717.300000 28562.600000 851.412500 0.118450   1
34717.300000 28562.600000 871.412500 0.093100   4
34717.300000 28562.600000 881.412500 0.175050   5
34717.300000 28562.600000 891.412500 0.021910   3
34717.300000 28562.600000 901.412500 0.041000   1
34717.300000 28562.600000 911.412500 0.063740   5
34717.300000 28562.600000 921.412500 0.037290   4
34717.300000 28562.600000 941.412500 0.182840   4
34717.300000 28562.600000 951.412500 0.439790   1
34717.300000 28562.600000 961.412500 0.201700   3
34717.300000 28562.600000 981.412500 0.184040   5
34717.300000 28562.600000 991.412500 0.436540   1
34717.300000 28562.600000 1001.412000 0.555600   3
34717.300000 28562.600000 1011.412000 0.709580   1
34717.300000 28562.600000 1021.412000 0.307920   4
34717.300000 28562.600000 1031.412000 0.313280   5
34717.300000 28562.600000 1051.412000 0.422800   4
34717.300000 28562.600000 1061.412000 0.270000   3
34717.300000 28562.600000 1071.412000 0.182280   5
34717.300000 28562.600000 1081.412000 0.128140   1
34717.300000 28562.600000 1101.412000 0.307600   5
34717.300000 28562.600000 1111.412000 0.210340   1
